Vector Size;Error DOT fp64;Error DOT fp32;Error DOT Acc<fp64, fp64>;Error DOT Acc<fp64, fp32>;Error DOT Acc<fp64, posit32>;Error DOT Acc<fp64, posit16>;Error DOT Acc<fp32, fp32>;Error CUBLAS DOT fp64;Error CUBLAS DOT fp32
7;211000000;-1.7742359354227781e+03;-1.7742363281250000e+03;-1.7742359354227822e+03;-1.7742359619140625e+03;-1.7742359008789062e+03;-1.7720000000000000e+03;-1.7742352294921875e+03;-1.7742359354227769e+03;-1.7742333984375000e+03
8;211000000;-2.8368384653753919e+03;-2.8368359375000000e+03;-2.8368384653753947e+03;-2.8368383789062500e+03;-2.8368384399414062e+03;-2.8320000000000000e+03;-2.8368364257812500e+03;-2.8368384653754010e+03;-2.8368364257812500e+03
9;211000000;-2.4354598469037855e+03;-2.4354499511718750e+03;-2.4354598469037878e+03;-2.4354597167968750e+03;-2.4354597778320312e+03;-2.4320000000000000e+03;-2.4354477539062500e+03;-2.4354598469037946e+03;-2.4354584960937500e+03
0;213000000;4.1717625955489430e+03;4.1717622070312500e+03;4.1717625955489402e+03;4.1717626953125000e+03;4.1717624511718750e+03;4.1600000000000000e+03;4.1717592773437500e+03;4.1717625955489439e+03;4.1717651367187500e+03
1;213000000;3.5561315304454201e+03;3.5561252441406250e+03;3.5561315304454224e+03;3.5561315917968750e+03;3.5561314697265625e+03;3.5560000000000000e+03;3.5561289062500000e+03;3.5561315304454297e+03;3.5561325683593750e+03
2;213000000;2.9372681720311543e+03;2.9372761230468750e+03;2.9372681720311471e+03;2.9372683105468750e+03;2.9372681274414062e+03;2.9360000000000000e+03;2.9372770996093750e+03;2.9372681720311721e+03;2.9372700195312500e+03
3;213000000;-8.7500384860395468e+02;-8.7500646972656250e+02;-8.7500384860395798e+02;-8.7500384521484375e+02;-8.7500382995605469e+02;-8.7300000000000000e+02;-8.7500372314453125e+02;-8.7500384860395866e+02;-8.7500122070312500e+02
4;213000000;-6.5478947870229877e+02;-6.5478906250000000e+02;-6.5478947870230104e+02;-6.5478948974609375e+02;-6.5478945922851562e+02;-6.5300000000000000e+02;-6.5478845214843750e+02;-6.5478947870229808e+02;-6.5478991699218750e+02
5;213000000;-6.9291085773049144e+02;-6.9291058349609375e+02;-6.9291085773049690e+02;-6.9291082763671875e+02;-6.9291084289550781e+02;-6.9100000000000000e+02;-6.9291162109375000e+02;-6.9291085773048849e+02;-6.9290905761718750e+02
6;213000000;-1.5771674733058892e+03;-1.5771687011718750e+03;-1.5771674733058865e+03;-1.5771674804687500e+03;-1.5771674499511719e+03;-1.5740000000000000e+03;-1.5771704101562500e+03;-1.5771674733058858e+03;-1.5771689453125000e+03
7;213000000;-1.3731240655136608e+03;-1.3731215820312500e+03;-1.3731240655136646e+03;-1.3731240234375000e+03;-1.3731240539550781e+03;-1.3700000000000000e+03;-1.3731219482421875e+03;-1.3731240655136614e+03;-1.3731223144531250e+03
8;213000000;-3.5047990628909411e+03;-3.5048005371093750e+03;-3.5047990628909397e+03;-3.5047990722656250e+03;-3.5047990112304688e+03;-3.5000000000000000e+03;-3.5048000488281250e+03;-3.5047990628909447e+03;-3.5047961425781250e+03
9;213000000;-2.6483694839494869e+03;-2.6483605957031250e+03;-2.6483694839494974e+03;-2.6483693847656250e+03;-2.6483694458007812e+03;-2.6440000000000000e+03;-2.6483649902343750e+03;-2.6483694839495033e+03;-2.6483662109375000e+03
0;215000000;3.8920727703637822e+03;3.8920732421875000e+03;3.8920727703637745e+03;3.8920727539062500e+03;3.8920727539062500e+03;3.8880000000000000e+03;3.8920734863281250e+03;3.8920727703637822e+03;3.8920756835937500e+03
1;215000000;3.3738546259369850e+03;3.3738581542968750e+03;3.3738546259369937e+03;3.3738547363281250e+03;3.3738545532226562e+03;3.3720000000000000e+03;3.3738613281250000e+03;3.3738546259369959e+03;3.3738547363281250e+03
2;215000000;2.8885413503764175e+03;2.8885397949218750e+03;2.8885413503764148e+03;2.8885415039062500e+03;2.8885413208007812e+03;2.8880000000000000e+03;2.8885378417968750e+03;2.8885413503764280e+03;2.8885419921875000e+03
3;215000000;1.6188164631071805e+02;1.6188212585449219e+02;1.6188164631072158e+02;1.6188165283203125e+02;1.6188164710998535e+02;1.6312500000000000e+02;1.6188377380371094e+02;1.6188164631072550e+02;1.6188427734375000e+02
4;215000000;-9.2126573766363924e+02;-9.2126641845703125e+02;-9.2126573766363219e+02;-9.2126568603515625e+02;-9.2126573181152344e+02;-9.1900000000000000e+02;-9.2126428222656250e+02;-9.2126573766363254e+02;-9.2126599121093750e+02
5;215000000;-1.1018067735841314e+03;-1.1018082275390625e+03;-1.1018067735841328e+03;-1.1018067626953125e+03;-1.1018067626953125e+03;-1.1000000000000000e+03;-1.1018071289062500e+03;-1.1018067735841266e+03;-1.1018063964843750e+03
6;215000000;-1.4680381754771872e+03;-1.4680362548828125e+03;-1.4680381754771881e+03;-1.4680380859375000e+03;-1.4680381469726562e+03;-1.4660000000000000e+03;-1.4680383300781250e+03;-1.4680381754771897e+03;-1.4680383300781250e+03
7;215000000;-1.8143845493680553e+03;-1.8143837890625000e+03;-1.8143845493680501e+03;-1.8143845214843750e+03;-1.8143845214843750e+03;-1.8120000000000000e+03;-1.8143818359375000e+03;-1.8143845493680515e+03;-1.8143813476562500e+03
8;215000000;-3.8455261056712152e+03;-3.8455310058593750e+03;-3.8455261056712143e+03;-3.8455261230468750e+03;-3.8455260620117188e+03;-3.8400000000000000e+03;-3.8455280761718750e+03;-3.8455261056712238e+03;-3.8455229492187500e+03
9;215000000;-2.5666474818538418e+03;-2.5666511230468750e+03;-2.5666474818538350e+03;-2.5666474609375000e+03;-2.5666474609375000e+03;-2.5640000000000000e+03;-2.5666457519531250e+03;-2.5666474818538472e+03;-2.5666452636718750e+03
0;217000000;4.1076442613591526e+03;4.1076464843750000e+03;4.1076442613591498e+03;4.1076445312500000e+03;4.1076440429687500e+03;4.0960000000000000e+03;4.1076464843750000e+03;4.1076442613591544e+03;4.1076474609375000e+03
1;217000000;3.9383047802367137e+03;3.9383205566406250e+03;3.9383047802366937e+03;3.9383049316406250e+03;3.9383047485351562e+03;3.9360000000000000e+03;3.9383181152343750e+03;3.9383047802367350e+03;3.9383037109375000e+03
2;217000000;3.4528552139921035e+03;3.4528476562500000e+03;3.4528552139921107e+03;3.4528552246093750e+03;3.4528551635742188e+03;3.4520000000000000e+03;3.4528500976562500e+03;3.4528552139921176e+03;3.4528552246093750e+03
3;217000000;1.9605240661172943e+03;1.9605219726562500e+03;1.9605240661172895e+03;1.9605240478515625e+03;1.9605240478515625e+03;1.9600000000000000e+03;1.9605252685546875e+03;1.9605240661173057e+03;1.9605278320312500e+03
4;217000000;-4.7867062243418644e+02;-4.7867108154296875e+02;-4.7867062243419218e+02;-4.7867059326171875e+02;-4.7867061614990234e+02;-4.7700000000000000e+02;-4.7866851806640625e+02;-4.7867062243418923e+02;-4.7867150878906250e+02
5;217000000;-1.6456792079652896e+03;-1.6456835937500000e+03;-1.6456792079652885e+03;-1.6456791992187500e+03;-1.6456791687011719e+03;-1.6420000000000000e+03;-1.6456778564453125e+03;-1.6456792079652853e+03;-1.6456785888671875e+03
6;217000000;-9.7758884892780259e+02;-9.7759381103515625e+02;-9.7758884892780861e+02;-9.7758880615234375e+02;-9.7758883666992188e+02;-9.7500000000000000e+02;-9.7759313964843750e+02;-9.7758884892780111e+02;-9.7759057617187500e+02
7;217000000;-2.3145973891971489e+03;-2.3145949707031250e+03;-2.3145973891971516e+03;-2.3145974121093750e+03;-2.3145973510742188e+03;-2.3120000000000000e+03;-2.3145949707031250e+03;-2.3145973891971407e+03;-2.3145959472656250e+03
8;217000000;-3.1598335569885708e+03;-3.1598305664062500e+03;-3.1598335569885771e+03;-3.1598334960937500e+03;-3.1598334960937500e+03;-3.1560000000000000e+03;-3.1598325195312500e+03;-3.1598335569885726e+03;-3.1598310546875000e+03
9;217000000;-3.5401031813847490e+03;-3.5401027832031250e+03;-3.5401031813847594e+03;-3.5401030273437500e+03;-3.5401031494140625e+03;-3.5360000000000000e+03;-3.5401025390625000e+03;-3.5401031813847594e+03;-3.5401015625000000e+03
0;219000000;3.5330468218368205e+03;3.5330458984375000e+03;3.5330468218368133e+03;3.5330468750000000e+03;3.5330467529296875e+03;3.5320000000000000e+03;3.5330478515625000e+03;3.5330468218368305e+03;3.5330520019531250e+03
1;219000000;3.7633883497104389e+03;3.7633835449218750e+03;3.7633883497104398e+03;3.7633884277343750e+03;3.7633883056640625e+03;3.7600000000000000e+03;3.7633820800781250e+03;3.7633883497104612e+03;3.7633889160156250e+03
2;219000000;3.6062547047865160e+03;3.6062595214843750e+03;3.6062547047865273e+03;3.6062546386718750e+03;3.6062546386718750e+03;3.6040000000000000e+03;3.6062602539062500e+03;3.6062547047865146e+03;3.6062539062500000e+03
3;219000000;1.9922739485555014e+03;1.9922667236328125e+03;1.9922739485555053e+03;1.9922739257812500e+03;1.9922739257812500e+03;1.9920000000000000e+03;1.9922664794921875e+03;1.9922739485555048e+03;1.9922762451171875e+03
4;219000000;5.4227418959177794e+02;5.4227673339843750e+02;5.4227418959177351e+02;5.4227416992187500e+02;5.4227418518066406e+02;5.4300000000000000e+02;5.4227392578125000e+02;5.4227418959177930e+02;5.4227331542968750e+02
5;219000000;-1.5039708280528512e+03;-1.5039675292968750e+03;-1.5039708280528496e+03;-1.5039707031250000e+03;-1.5039707946777344e+03;-1.5020000000000000e+03;-1.5039672851562500e+03;-1.5039708280528448e+03;-1.5039705810546875e+03
6;219000000;-1.5472556511791604e+03;-1.5472600097656250e+03;-1.5472556511791590e+03;-1.5472556152343750e+03;-1.5472556152343750e+03;-1.5440000000000000e+03;-1.5472563476562500e+03;-1.5472556511791522e+03;-1.5472564697265625e+03
7;219000000;-1.9921074654755025e+03;-1.9921066894531250e+03;-1.9921074654755021e+03;-1.9921074218750000e+03;-1.9921074218750000e+03;-1.9900000000000000e+03;-1.9921074218750000e+03;-1.9921074654754998e+03;-1.9921049804687500e+03
8;219000000;-3.9798912817424289e+03;-3.9798913574218750e+03;-3.9798912817424311e+03;-3.9798911132812500e+03;-3.9798912353515625e+03;-3.9760000000000000e+03;-3.9798950195312500e+03;-3.9798912817424307e+03;-3.9798881835937500e+03
9;219000000;-3.6442451421083929e+03;-3.6442458496093750e+03;-3.6442451421083842e+03;-3.6442451171875000e+03;-3.6442451171875000e+03;-3.6400000000000000e+03;-3.6442458496093750e+03;-3.6442451421083920e+03;-3.6442426757812500e+03
0;221000000;3.6219538383877602e+03;3.6219550781250000e+03;3.6219538383877607e+03;3.6219538574218750e+03;3.6219537963867188e+03;3.6200000000000000e+03;3.6219562988281250e+03;3.6219538383877666e+03;3.6219570312500000e+03
1;221000000;3.8168174302603734e+03;3.8168100585937500e+03;3.8168174302603634e+03;3.8168176269531250e+03;3.8168173828125000e+03;3.8160000000000000e+03;3.8168149414062500e+03;3.8168174302603829e+03;3.8168178710937500e+03
2;221000000;4.3149387306553608e+03;4.3149428710937500e+03;4.3149387306553654e+03;4.3149389648437500e+03;4.3149384765625000e+03;4.3040000000000000e+03;4.3149443359375000e+03;4.3149387306553635e+03;4.3149394531250000e+03
3;221000000;2.2138158196740424e+03;2.2138110351562500e+03;2.2138158196740396e+03;2.2138156738281250e+03;2.2138157958984375e+03;2.2120000000000000e+03;2.2138095703125000e+03;2.2138158196740505e+03;2.2138173828125000e+03
4;221000000;2.4489758023679115e+03;2.4489750976562500e+03;2.4489758023679155e+03;2.4489758300781250e+03;2.4489757690429688e+03;2.4480000000000000e+03;2.4489763183593750e+03;2.4489758023679146e+03;2.4489753417968750e+03
5;221000000;-9.5988890327527236e+02;-9.5989050292968750e+02;-9.5988890327527076e+02;-9.5988885498046875e+02;-9.5988888549804688e+02;-9.5800000000000000e+02;-9.5989062500000000e+02;-9.5988890327526542e+02;-9.5988793945312500e+02
6;221000000;-1.8265231991346350e+03;-1.8265247802734375e+03;-1.8265231991346413e+03;-1.8265231933593750e+03;-1.8265231628417969e+03;-1.8240000000000000e+03;-1.8265249023437500e+03;-1.8265231991346341e+03;-1.8265253906250000e+03
7;221000000;-1.7873841854067009e+03;-1.7873841552734375e+03;-1.7873841854066966e+03;-1.7873841552734375e+03;-1.7873841552734375e+03;-1.7840000000000000e+03;-1.7873857421875000e+03;-1.7873841854066895e+03;-1.7873823242187500e+03
8;221000000;-4.0266834537548211e+03;-4.0266816406250000e+03;-4.0266834537548193e+03;-4.0266833496093750e+03;-4.0266834106445312e+03;-4.0240000000000000e+03;-4.0266794433593750e+03;-4.0266834537548166e+03;-4.0266801757812500e+03
9;221000000;-3.2285824190566791e+03;-3.2285778808593750e+03;-3.2285824190566696e+03;-3.2285822753906250e+03;-3.2285823974609375e+03;-3.2240000000000000e+03;-3.2285874023437500e+03;-3.2285824190566691e+03;-3.2285798339843750e+03
0;223000000;4.0736072532323651e+03;4.0736093750000000e+03;4.0736072532323610e+03;4.0736074218750000e+03;4.0736071777343750e+03;4.0720000000000000e+03;4.0736113281250000e+03;4.0736072532323765e+03;4.0736110839843750e+03
1;223000000;3.4214829739957199e+03;3.4214799804687500e+03;3.4214829739957108e+03;3.4214831542968750e+03;3.4214829101562500e+03;3.4200000000000000e+03;3.4214782714843750e+03;3.4214829739957222e+03;3.4214846191406250e+03
2;223000000;3.5597373503127847e+03;3.5597312011718750e+03;3.5597373503127960e+03;3.5597373046875000e+03;3.5597373046875000e+03;3.5560000000000000e+03;3.5597348632812500e+03;3.5597373503127978e+03;3.5597377929687500e+03
3;223000000;2.6520737574440709e+03;2.6520698242187500e+03;2.6520737574440623e+03;2.6520737304687500e+03;2.6520737304687500e+03;2.6520000000000000e+03;2.6520673828125000e+03;2.6520737574440745e+03;2.6520766601562500e+03
4;223000000;2.5120106173633949e+03;2.5120102539062500e+03;2.5120106173633940e+03;2.5120104980468750e+03;2.5120105590820312e+03;2.5120000000000000e+03;2.5120087890625000e+03;2.5120106173633940e+03;2.5120102539062500e+03
5;223000000;2.1799307364432771e+01;2.1798286437988281e+01;2.1799307364434085e+01;2.1799343109130859e+01;2.1799311399459839e+01;2.3109375000000000e+01;2.1800952911376953e+01;2.1799307364440892e+01;2.1799804687500000e+01
6;223000000;-1.4904092130317322e+03;-1.4904091796875000e+03;-1.4904092130317306e+03;-1.4904091796875000e+03;-1.4904091796875000e+03;-1.4880000000000000e+03;-1.4904086914062500e+03;-1.4904092130317263e+03;-1.4904100341796875e+03
7;223000000;-2.1174621227606003e+03;-2.1174602050781250e+03;-2.1174621227606008e+03;-2.1174621582031250e+03;-2.1174620971679688e+03;-2.1120000000000000e+03;-2.1174611816406250e+03;-2.1174621227605976e+03;-2.1174592285156250e+03
8;223000000;-4.0050259837681524e+03;-4.0050256347656250e+03;-4.0050259837681460e+03;-4.0050258789062500e+03;-4.0050259399414062e+03;-4.0000000000000000e+03;-4.0050236816406250e+03;-4.0050259837681451e+03;-4.0050219726562500e+03
9;223000000;-3.7347908019088763e+03;-3.7347915039062500e+03;-3.7347908019088650e+03;-3.7347907714843750e+03;-3.7347907714843750e+03;-3.7320000000000000e+03;-3.7347919921875000e+03;-3.7347908019088709e+03;-3.7347888183593750e+03
0;225000000;4.5566401465408426e+03;4.5566445312500000e+03;4.5566401465408226e+03;4.5566401367187500e+03;4.5566398925781250e+03;4.5440000000000000e+03;4.5566450195312500e+03;4.5566401465408444e+03;4.5566435546875000e+03
1;225000000;3.4412565869244772e+03;3.4412565917968750e+03;3.4412565869244690e+03;3.4412565917968750e+03;3.4412565307617188e+03;3.4400000000000000e+03;3.4412558593750000e+03;3.4412565869244686e+03;3.4412568359375000e+03
2;225000000;3.7938857294096492e+03;3.7938747558593750e+03;3.7938857294096501e+03;3.7938857421875000e+03;3.7938856811523438e+03;3.7920000000000000e+03;3.7938747558593750e+03;3.7938857294096588e+03;3.7938872070312500e+03
3;225000000;3.2956713848742579e+03;3.2956667480468750e+03;3.2956713848742588e+03;3.2956713867187500e+03;3.2956713256835938e+03;3.2920000000000000e+03;3.2956696777343750e+03;3.2956713848742720e+03;3.2956733398437500e+03
4;225000000;2.3041926793582038e+03;2.3041921386718750e+03;2.3041926793582088e+03;2.3041926269531250e+03;2.3041926269531250e+03;2.3040000000000000e+03;2.3041953125000000e+03;2.3041926793582097e+03;2.3041923828125000e+03
5;225000000;1.6688945407786834e+03;1.6688929443359375e+03;1.6688945407786891e+03;1.6688945312500000e+03;1.6688945312500000e+03;1.6680000000000000e+03;1.6688933105468750e+03;1.6688945407786953e+03;1.6688955078125000e+03
6;225000000;-1.2283544959318972e+03;-1.2283564453125000e+03;-1.2283544959319004e+03;-1.2283544921875000e+03;-1.2283544616699219e+03;-1.2260000000000000e+03;-1.2283554687500000e+03;-1.2283544959318976e+03;-1.2283546142578125e+03
7;225000000;-2.5199761123754720e+03;-2.5199763183593750e+03;-2.5199761123754756e+03;-2.5199760742187500e+03;-2.5199760742187500e+03;-2.5160000000000000e+03;-2.5199770507812500e+03;-2.5199761123754715e+03;-2.5199741210937500e+03
8;225000000;-3.6138095170696506e+03;-3.6138093261718750e+03;-3.6138095170696506e+03;-3.6138093261718750e+03;-3.6138094482421875e+03;-3.6080000000000000e+03;-3.6138134765625000e+03;-3.6138095170696502e+03;-3.6138051757812500e+03
9;225000000;-3.8077376857551885e+03;-3.8077265625000000e+03;-3.8077376857551913e+03;-3.8077375488281250e+03;-3.8077376098632812e+03;-3.8040000000000000e+03;-3.8077307128906250e+03;-3.8077376857551822e+03;-3.8077341308593750e+03
0;227000000;4.5221243732351559e+03;4.5221206054687500e+03;4.5221243732351541e+03;4.5221245117187500e+03;4.5221242675781250e+03;4.5120000000000000e+03;4.5221269531250000e+03;4.5221243732351741e+03;4.5221293945312500e+03
1;227000000;4.1528209134372692e+03;4.1528139648437500e+03;4.1528209134372701e+03;4.1528208007812500e+03;4.1528208007812500e+03;4.1440000000000000e+03;4.1528149414062500e+03;4.1528209134372801e+03;4.1528222656250000e+03
2;227000000;3.4461262896009857e+03;3.4461220703125000e+03;3.4461262896009725e+03;3.4461262207031250e+03;3.4461262207031250e+03;3.4440000000000000e+03;3.4461237792968750e+03;3.4461262896009907e+03;3.4461293945312500e+03
3;227000000;2.6404609977846694e+03;2.6404677734375000e+03;2.6404609977846667e+03;2.6404609375000000e+03;2.6404609375000000e+03;2.6400000000000000e+03;2.6404645996093750e+03;2.6404609977846735e+03;2.6404638671875000e+03
4;227000000;2.8911338306440480e+03;2.8911372070312500e+03;2.8911338306440562e+03;2.8911337890625000e+03;2.8911337890625000e+03;2.8880000000000000e+03;2.8911384277343750e+03;2.8911338306440589e+03;2.8911328125000000e+03
5;227000000;2.0913131646943930e+03;2.0913081054687500e+03;2.0913131646943957e+03;2.0913132324218750e+03;2.0913131103515625e+03;2.0880000000000000e+03;2.0913100585937500e+03;2.0913131646944057e+03;2.0913139648437500e+03
6;227000000;1.8996353725219856e+02;1.8996542358398438e+02;1.8996353725219586e+02;1.8996356201171875e+02;1.8996353721618652e+02;1.9112500000000000e+02;1.8996725463867188e+02;1.8996353725219615e+02;1.8996337890625000e+02
7;227000000;-2.0318465843357681e+03;-2.0318481445312500e+03;-2.0318465843357669e+03;-2.0318465576171875e+03;-2.0318465576171875e+03;-2.0280000000000000e+03;-2.0318461914062500e+03;-2.0318465843357610e+03;-2.0318441162109375e+03
8;227000000;-4.0657245242981585e+03;-4.0657255859375000e+03;-4.0657245242981626e+03;-4.0657243652343750e+03;-4.0657244873046875e+03;-4.0600000000000000e+03;-4.0657263183593750e+03;-4.0657245242981567e+03;-4.0657207031250000e+03
9;227000000;-3.6267684369531344e+03;-3.6267639160156250e+03;-3.6267684369531312e+03;-3.6267683105468750e+03;-3.6267683715820312e+03;-3.6240000000000000e+03;-3.6267709960937500e+03;-3.6267684369531289e+03;-3.6267644042968750e+03
0;229000000;5.3739337250236758e+03;5.3739375000000000e+03;5.3739337250236613e+03;5.3739335937500000e+03;5.3739335937500000e+03;5.3600000000000000e+03;5.3739414062500000e+03;5.3739337250236858e+03;5.3739375000000000e+03
1;229000000;4.4415118630735851e+03;4.4415063476562500e+03;4.4415118630735815e+03;4.4415117187500000e+03;4.4415117187500000e+03;4.4320000000000000e+03;4.4415034179687500e+03;4.4415118630735951e+03;4.4415126953125000e+03
2;229000000;3.7311124483365888e+03;3.7311113281250000e+03;3.7311124483365834e+03;3.7311125488281250e+03;3.7311124267578125e+03;3.7280000000000000e+03;3.7311037597656250e+03;3.7311124483366093e+03;3.7311149902343750e+03
